optimal_epoch,batch_size,learning_rate,opt_loss,opt_val_acc,opt_acc
21.666666666666668,256,0.003970669057149242,0.07156196733315785,96.50631729839651,96.47631429809648
40.33333333333333,256,0.0015696383217687917,0.04624956908325354,96.58965896589658,96.68300163349669
33.333333333333336,256,0.0026683800629881053,0.04615483433008194,96.47298063139647,96.52298563189652
26.333333333333332,512,0.005639184121144189,0.03445135926206907,96.54632129879653,96.52631929859653
18.666666666666668,64,0.0018687476107081802,0.022978751609722774,96.60632729939661,96.57299063239657
25.333333333333332,128,0.0016777751165605206,0.05692753754556179,96.4963162982965,96.6796679667967
13.333333333333332,512,0.009622964935088381,0.05318473527828853,96.36296963029638,96.59299263259658
15.333333333333332,128,0.006627179188986441,0.04658528153474133,96.42630929759643,96.4929826315965
19.0,512,0.007227180505360171,0.05301271378993987,96.48298163149649,96.54965496549656
19.0,64,0.00632520412534282,0.05241558452447255,96.41630829749641,96.4963162982965
33.333333333333336,512,0.004086675222325264,0.03626659388343493,96.4063072973964,96.3729706303964
68.33333333333334,256,0.000888560327804996,0.05399031067887942,96.26295962929626,96.35963596359636
99.33333333333334,512,0.00016356509948293075,0.13992853462696075,95.0961762842951,95.36953695369537
19.0,64,0.005248943217731873,0.057295693084597595,96.58632529919659,96.49631629829649
16.0,64,0.007655618839539919,0.040434497098128006,96.31629829649633,96.43297663099642
25.666666666666668,128,0.002147078914923665,0.030286359911163647,96.50965096509651,96.47298063139647
44.66666666666667,512,0.0030197377003623664,0.030810236309965454,96.22628929559622,96.34630129679636
36.0,256,0.001785402956521245,0.05886539754768213,96.62632929959662,96.57632429909657
22.0,512,0.007969699514375603,0.041285647700230285,96.52631929859652,96.46964696469647
28.666666666666664,256,0.003909301026750117,0.0734714437276125,96.3829716304964,96.52965296529652
15.333333333333332,256,0.009058976464237768,0.07274439806739488,96.53965396539652,96.49298263159648
19.333333333333332,256,0.009239169450804403,0.053129345489044986,96.51965196519652,96.32629929659633
20.0,128,0.002971598404851622,0.028735306734840076,96.69633630029668,96.52965296529652
8.333333333333332,64,0.004746094012572764,0.06014718612035115,96.46631329799646,96.59299263259659
14.666666666666666,128,0.007694120247156289,0.026197483763098717,96.60966096609661,96.43964396439642
41.0,512,0.002258169033554726,0.05017036075393359,96.1962862952962,96.4096409640964
19.333333333333332,256,0.0063013607288504815,0.02605291921645403,96.56632329899656,96.64299763309664
93.0,256,0.0003517796104952953,0.04805310443043708,96.41297463079641,96.58299163249659
49.666666666666664,512,0.0018727097843526375,0.04399997865160306,96.36296963029636,96.51965196519652
25.0,512,0.009658198447323985,0.03503343959649404,96.52298563189652,96.52298563189652
18.333333333333332,512,0.009294699054030625,0.0593648354212443,96.38630529719637,96.40297363069641
24.666666666666668,256,0.004463941822864634,0.03826915596922239,96.6763343000967,96.65633229989666
22.666666666666668,512,0.009727327620576058,0.04234237348039945,96.57632429909657,96.44297763109645
42.666666666666664,512,0.0022308775353497325,0.04881954689820608,96.47631429809647,96.48964896489647
13.0,128,0.007426850107548093,0.07114115729928015,96.60966096609661,96.5963262992966
10.666666666666666,256,0.008964579919286864,0.07478696356217067,96.49964996499651,96.47964796479648
26.666666666666668,256,0.006537917933366137,0.009124448988586664,96.48298163149647,96.40964096409641
20.0,64,0.001362755930705778,0.062073762218157455,96.66299963329666,96.68633530019667
13.333333333333332,256,0.007457087871924563,0.04028764429191749,96.51298463179651,96.54298763209655
25.333333333333336,64,0.006945968343404662,0.051973555237054825,96.35296863019636,96.36296963029636
23.333333333333332,128,0.004419503163846707,0.019527997821569443,96.5963262992966,96.56965696569657
15.666666666666668,64,0.0030789600295530553,0.12291353568434715,96.56632329899656,96.48298163149647
34.0,128,0.001264427215198456,0.05691987400253613,96.56965696569657,96.49964996499651
15.0,256,0.006837577915211193,0.04708746634423733,96.59632629929659,96.72967296729672
17.666666666666664,512,0.008811058099087384,0.0544878530005614,96.46631329799646,96.59632629929658
98.66666666666666,256,0.00024258532389422995,0.08568152040243149,96.09294262759609,96.12294562789612
21.666666666666664,256,0.0061538955105835446,0.0394353015969197,96.43631029769642,96.51965196519652
90.0,256,0.00038187910163759,0.08901664366324744,96.43297663099642,96.52965296529652
16.666666666666668,256,0.00757947790291024,0.037167152389883995,96.74300763409676,96.51298463179651
98.33333333333334,256,0.00015400253696884914,0.16167325029770535,95.57622428909558,95.6095609560956
17.0,256,0.005413504791568046,0.03726718109101057,96.69633630029671,96.61966196619662
74.0,512,0.0014175486667632076,0.04719481244683266,96.23629029569622,96.44964496449646
21.333333333333336,64,0.004354933457905999,0.07684669286633532,96.44964496449643,96.45964596459646
16.0,256,0.008556281038275855,0.022084938827902075,96.64299763309666,96.77634430109677
22.0,256,0.0038858434182186367,0.05644806412359079,96.3929726305964,96.55965596559656
16.666666666666664,256,0.006004433647570258,0.019997927670677502,96.3896389638964,96.34963496349636
42.0,512,0.0016738985756629113,0.06039902319510778,96.43964396439642,96.58632529919657
34.0,128,0.001059165184995883,0.05531911427776019,96.57299063239655,96.54965496549656
16.333333333333336,64,0.0019868915097293162,0.03373192436993122,96.60966096609661,96.58965896589659
23.0,128,0.009841452203484206,0.033026687296417855,96.3863052971964,96.3729706303964
11.333333333333334,128,0.008024126304111607,0.05474076544245084,96.37297063039637,96.44964496449646
30.333333333333336,256,0.0029152433087122308,0.04606486794849236,96.53632029869655,96.49964996499651
17.333333333333332,64,0.00844179293471731,0.08420988110204539,96.21962196219621,96.12627929459613
39.666666666666664,256,0.0019703104720216968,0.02105848832676808,96.64966496649664,96.60299363269661
66.33333333333333,128,0.0005509618204335776,0.059997692704200745,96.2862952961963,96.51298463179651
24.333333333333336,128,0.008386433125043351,0.027760098969035123,96.53632029869652,96.37630429709637
14.666666666666666,128,0.007393333803817132,0.05788691543663542,96.46297963129646,96.27962796279627
99.66666666666669,256,5.510096066430826e-05,0.26920630037784576,93.86938693869388,93.91605827249391
18.0,64,0.0065393965276120325,0.05465805095930894,96.36963696369637,96.24629129579625
54.66666666666667,128,0.0006886865828914235,0.015249952829132477,96.51631829849651,96.61632829949662
22.0,512,0.009875452299645177,0.03417842586835226,96.53632029869652,96.44964496449643
38.666666666666664,512,0.002344945448879179,0.05468571186065674,96.30296362969631,96.52965296529652
57.33333333333333,512,0.0017863208112213049,0.03566410454610983,96.54298763209653,96.61632829949662
19.333333333333336,64,0.0012846547978940172,0.02481307586034139,96.51298463179653,96.57299063239657
12.333333333333334,128,0.006537491279397064,0.017124604899436235,96.52965296529653,96.35296863019634
27.333333333333336,256,0.006339212992271683,0.026629375293850902,96.50631729839651,96.45297863119646
61.666666666666664,256,0.001043256115108714,0.04131438210606575,96.49964996499651,96.58632529919657
13.666666666666666,128,0.006468193826183826,0.01240445456157128,96.57632429909657,96.45297863119644
38.666666666666664,128,0.001280846889242019,0.0364557591577371,96.52298563189652,96.40964096409641
28.0,256,0.006571565187585922,0.011766954441554844,96.69633630029668,96.61299463279661
99.66666666666669,128,8.907066787986918e-05,0.12861916919549307,95.46954695469546,95.66956695669566
21.0,128,0.002253741792290661,0.02741909958422184,96.64966496649666,96.81301463479682
15.0,64,0.003475186360490994,0.027809732904036842,96.52298563189652,96.71967196719672
22.333333333333336,128,0.004031156529494944,0.023831979061166447,96.5929926325966,96.42630929759642
23.333333333333336,512,0.0063078392775113845,0.037070936212937035,96.3996399639964,96.35963596359636
22.0,128,0.008286923710450122,0.0757049967845281,96.45297863119644,96.2862952961963
28.333333333333332,512,0.00839427755002018,0.04332610033452511,96.53632029869652,96.43631029769644
23.666666666666664,64,0.0011901917713627275,0.05076701069871584,96.56298963229656,96.62299563289663
21.333333333333332,64,0.001756323418441477,0.048480074852705,96.54632129879656,96.62299563289662
26.333333333333332,128,0.008510406828571486,0.10726029126575061,96.4996499649965,96.35296863019636
14.333333333333332,64,0.009090474537765297,0.09476614060501257,96.34630129679636,96.08627529419608
14.0,64,0.001988718798377447,0.05694352587064107,96.59632629929658,96.51631829849651
15.666666666666668,128,0.003468218032210747,0.06099940774341425,96.69966996699668,96.67633430009667
11.0,64,0.00556770419555287,0.0895074320336183,96.29962996299629,96.34630129679636
26.0,512,0.005830570360158656,0.04754029307514429,96.42297563089642,96.46964696469648
21.333333333333332,256,0.008334740012979819,0.0273710610345006,96.62299563289662,96.41630829749641
33.33333333333333,512,0.004129059436696754,0.0352459941059351,96.37297063039637,96.54298763209654
31.999999999999996,256,0.0034383375667810926,0.02489979014111062,96.58299163249657,96.64633129979666
10.666666666666666,128,0.00879322830290234,0.07202073310812314,96.41630829749641,96.37297063039637
38.33333333333333,256,0.001671327993281524,0.08513412997126579,96.37963796379637,96.42964296429642
99.33333333333334,256,8.438141636123331e-05,0.16019128759702045,94.5961262792946,94.6928026135947
24.666666666666668,256,0.00662188163934727,0.028032140185435615,96.48631529819647,96.28296162949627
11.0,128,0.009633903934711655,0.05093055839339892,96.44964496449644,96.31629829649631
39.66666666666667,256,0.0013998222645018733,0.05219185476501783,96.56298963229656,96.53298663199652
32.0,256,0.0018362168691601244,0.04842370624343554,96.38963896389639,96.40630729739641
99.66666666666669,512,0.00011917903076326899,0.16324118276437125,94.61279461279462,94.73947394739474
18.0,64,0.006710544459645713,0.05750592487553756,96.47631429809647,96.2029536286962
19.333333333333336,64,0.0017305683934867111,0.05397000163793564,96.61966196619662,96.68633530019667
31.333333333333332,64,0.00919975374014967,0.05756036782016357,96.2762942960963,96.22628929559622
29.000000000000004,128,0.009202164246355764,0.056950896202276155,96.54298763209655,96.53298663199654
29.666666666666664,64,0.0007016752465947673,0.05810838068524997,96.47298063139647,96.72300563389672
25.333333333333332,128,0.007939493846959685,0.08976413682103157,96.54632129879654,96.32629929659632
17.666666666666668,256,0.0067695267797562506,0.045516498386859894,96.54298763209653,96.50965096509651
73.66666666666667,256,0.0005636064922062412,0.053591364373763405,96.26962696269626,96.15961596159616
12.999999999999998,128,0.009409082633932047,0.05071246034155289,96.37963796379637,96.49298263159649
16.0,128,0.00505552686158677,0.030637220479547977,96.61299463279661,96.52965296529652
97.33333333333334,128,0.00016937140822589127,0.07920976666112742,96.23629029569625,96.31296462979631
23.666666666666668,64,0.0043333336823991086,0.11455172610779603,96.65299863319666,96.50298363169651
27.0,512,0.0035077592357385962,0.048932636777559914,96.3796379637964,96.33296662999632
29.666666666666664,128,0.0018923919000316614,0.027905401463309925,96.53298663199652,96.57632429909658
17.333333333333332,64,0.0018902655261439061,0.05017705510059993,96.68300163349667,96.68300163349667
20.333333333333336,128,0.003917778660435235,0.009993137597727278,96.72967296729672,96.5896589658966
29.0,256,0.004792114339165046,0.013531409824887911,96.62632929959662,96.65966596659666
19.666666666666668,128,0.0019230363811953268,0.050445097188154854,96.56965696569658,96.71633830049672
89.66666666666666,512,0.0006552325930429438,0.06887783855199814,96.33630029669632,96.46297963129645
22.666666666666664,512,0.006137499145107278,0.04683956876397133,96.45297863119644,96.49298263159649
32.666666666666664,256,0.0016642137058660435,0.04097508266568184,96.44297763109645,96.47964796479647
16.0,128,0.007031538168027548,0.07451107104619345,96.46297963129646,96.54632129879653
21.0,512,0.0042360551555577315,0.053012893845637635,96.44297763109644,96.5929926325966
33.666666666666664,512,0.0028148390902794124,0.055807679891586304,96.31296462979631,96.36296963029636
30.333333333333332,128,0.007606258966213581,0.07303090517719586,96.51965196519652,96.3829716304964
35.333333333333336,512,0.002691728944973382,0.046092597146828965,96.4929826315965,96.53965396539652
32.333333333333336,512,0.005073677981078533,0.034744648883740105,96.50965096509651,96.36630329699636
23.333333333333336,128,0.002365857789901035,0.04325808336337407,96.61632829949662,96.4929826315965
19.0,64,0.00804088212965072,0.04612248328824838,96.36630329699636,96.37630429709638
23.0,64,0.005186596152429178,0.02525183216979106,96.38630529719637,96.30629729639631
94.0,256,0.0003879258821965637,0.039709921305378273,96.43631029769642,96.58299163249657
15.0,256,0.008407527976744888,0.03350225277245045,96.43964396439642,96.53298663199652
15.666666666666664,64,0.004255423763075924,0.04099892762800058,96.4863152981965,96.46631329799645
22.000000000000004,512,0.0055044446991265325,0.05110245198011398,96.40630729739641,96.27962796279627
23.0,128,0.0035889066842377695,0.05845846732457479,96.52965296529652,96.61299463279661
20.333333333333336,64,0.003669903649320077,0.026235163211822513,96.68300163349667,96.63633029969662
17.333333333333336,64,0.0019524203055514401,0.03241064647833506,96.55632229889656,96.64633129979664
39.666666666666664,128,0.0007788132258263048,0.05777346963683763,96.49631629829649,96.65299863319665
21.333333333333332,64,0.002015472485898723,0.013282659153143564,96.53632029869655,96.63633029969664
11.666666666666666,64,0.003784842057130702,0.09267278760671616,96.70300363369671,96.44964496449646
67.66666666666667,128,0.00036703875449419225,0.054991049071153,96.3996399639964,96.35630229689636
20.0,128,0.0028590951722937065,0.047434781678020954,96.51965196519652,96.44964496449646
53.33333333333333,512,0.0016541150549194263,0.04331106568376224,96.3796379637964,96.48964896489649
9.0,64,0.005891825866095433,0.16343639542659122,96.59299263259659,96.4129746307964
24.333333333333332,128,0.0034875556318376337,0.028136984445154667,96.5029836316965,96.60299363269661
25.666666666666668,64,0.009357621434987832,0.046203854183355965,96.28629529619629,96.14628129479615
32.0,256,0.002350224126870917,0.044382315749923386,96.51631829849653,96.43964396439642
14.666666666666668,128,0.005606277935748165,0.061885650580128036,96.51631829849653,96.42630929759642
21.666666666666668,64,0.0017207867033671956,0.045965210845073066,96.63299663299662,96.53965396539652
27.000000000000004,64,0.0013423088095418046,0.026416500409444175,96.48298163149649,96.40630729739641
65.0,512,0.0011146511049092101,0.04976462945342064,96.36296963029636,96.5896589658966
21.0,128,0.0023086846439918643,0.015942279249429703,96.57632429909658,96.73634030069672
25.666666666666664,256,0.00708397344355297,0.03814722209547956,96.3996399639964,96.4129746307964
10.666666666666668,256,0.008063973769255738,0.04330538213253021,96.54298763209655,96.45297863119646
33.0,128,0.0011879113186464853,0.05065384445091088,96.37963796379637,96.54632129879653
32.333333333333336,128,0.0014071323223669142,0.015953839446107548,96.62299563289662,96.75634230089676
39.33333333333333,128,0.000995141142923045,0.037773105005423226,96.60632729939661,96.60299363269661
44.0,128,0.0007830805758932813,0.023050645366311073,96.52631929859652,96.54632129879656
22.333333333333336,256,0.007201057662303271,0.05362417409196497,96.49964996499651,96.34963496349633
26.0,256,0.0027204611378239653,0.042289829502503075,96.43631029769645,96.40964096409641
52.666666666666664,512,0.002266328357699189,0.04111965373158455,96.33630029669635,96.32963296329632
23.666666666666668,256,0.00833682549412596,0.025872072981049616,96.44964496449644,96.54298763209655
21.0,64,0.0016011460905261466,0.02861572802066803,96.54298763209655,96.3996399639964
29.33333333333333,512,0.004055582252443154,0.042198785891135536,96.42630929759645,96.42630929759645
20.333333333333332,128,0.008132256748344419,0.09032274037599564,96.56298963229656,96.32629929659632
15.666666666666666,64,0.002830274379683826,0.04275757074356079,96.61966196619662,96.61966196619662
19.333333333333336,256,0.008576360038212341,0.06099275670324763,96.55298863219656,96.54298763209655
18.666666666666668,64,0.0066242483422949755,0.033876057830639184,96.49298263159649,96.47964796479647
38.333333333333336,128,0.0014239673333158944,0.016077787304917972,96.44631129779646,96.60299363269661
17.666666666666664,128,0.0026893573243903933,0.031885194281737014,96.61299463279661,96.91302463579692
16.666666666666664,256,0.004800688016925623,0.07655780265728632,96.38963896389637,96.45964596459646
17.0,64,0.006806492524862105,0.06462754526485999,96.38630529719639,96.46297963129645
32.66666666666667,512,0.004543102889641674,0.026837605983018875,96.33963396339632,96.49298263159648
17.666666666666668,512,0.006330051425178519,0.049024908492962524,96.40964096409641,96.3996399639964
28.333333333333336,256,0.005383595615227267,0.011360153400649626,96.57299063239657,96.59965996599661
52.666666666666664,256,0.001136971476190939,0.05204798343280951,96.42964296429642,96.48631529819647
41.333333333333336,256,0.0015325812513741401,0.01929483034958442,96.50631729839651,96.49964996499651
86.66666666666667,512,0.0008821971479490376,0.04467087363203366,96.46631329799646,96.48964896489649
20.666666666666668,64,0.006356132248882546,0.03122790266449253,96.46297963129646,96.36296963029636
24.333333333333332,512,0.004136491299225592,0.06366669634977977,96.31963196319631,96.34963496349636
82.66666666666667,256,0.0006689355827379484,0.03475477391233047,96.42297563089642,96.45964596459646
79.33333333333333,128,0.00033997695787455374,0.02331811934709549,96.58965896589659,96.61299463279659
26.666666666666668,64,0.005921658191194278,0.048755861508349575,96.46964696469647,96.53965396539654
15.666666666666666,128,0.0038867989108612036,0.12227456520001094,96.55632229889656,96.71300463379671
10.666666666666666,64,0.006925947233541792,0.07406944657365482,96.45964596459646,96.37297063039638
18.333333333333332,512,0.0066570696805745636,0.04911636685331662,96.50298363169651,96.4863152981965
13.0,128,0.003699046510116113,0.07666940490404764,96.63633029969664,96.62299563289662
13.333333333333334,256,0.00958767038580804,0.05685931878785293,96.4929826315965,96.44964496449644
13.666666666666668,128,0.0036137265580916734,0.02242724938939015,96.57299063239657,96.74967496749674
22.666666666666664,128,0.009244701629912849,0.05631054099649191,96.47964796479647,96.53298663199655
